Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2)
2025-10-22 09:00:00,1.3054725,103.7730639,0.2968351487913816,119.00187985865898,27.669500000000003,82.19833333333332,1008.46,
2025-10-22 10:00:00,1.3054725,103.7730639,0.3914662241457394,127.70998355203363,27.823833333333333,80.92333333333333,1008.8133333333334,
2025-10-22 11:00:00,1.3054725,103.7730639,0.7322012813885358,135.78100436580792,28.107666666666667,82.075,1009.0366666666666,
2025-10-22 12:00:00,1.3054725,103.7730639,1.2584326483320742,133.3214877595343,28.368166666666664,82.15166666666667,1008.2683333333332,
2025-10-22 13:00:00,1.3054725,103.7730639,1.4818090111605504,134.94236543642393,28.85483333333333,79.14,1007.085,
2025-10-22 14:00:00,1.3054725,103.7730639,1.7110851725013234,138.15871385618993,29.569166666666668,75.60166666666667,1006.0433333333332,
2025-10-22 15:00:00,1.3054725,103.7730639,1.9258785760710384,135.9750705413012,29.979,72.43833333333333,1005.7883333333332,
2025-10-22 16:00:00,1.3054725,103.7730639,1.4561544717775323,135.9215029050588,29.910166666666665,72.10833333333333,1005.5033333333332,
2025-10-22 17:00:00,1.3054725,103.7730639,1.1401260708636796,126.95398004224272,29.634833333333333,73.04333333333334,1005.8183333333332,
2025-10-22 18:00:00,1.3054725,103.7730639,1.0579093114241591,129.1927106706779,29.251166666666663,73.85833333333333,1006.3566666666668,
2025-10-22 19:00:00,1.3054725,103.7730639,0.9545512240355654,131.07841684634457,29.044666666666668,74.85666666666665,1006.9016666666666,
2025-10-22 20:00:00,1.3054725,103.7730639,0.8936613129956835,127.36094459366764,28.793166666666664,75.92,1007.57,
2025-10-22 21:00:00,1.3054725,103.7730639,0.9911385590916812,129.58377953940146,28.6035,74.70333333333333,1008.1116666666666,
2025-10-22 22:00:00,1.3054725,103.7730639,1.089138992071835,130.7002418616321,28.3725,74.13166666666666,1008.3483333333334,
2025-10-22 23:00:00,1.3054725,103.7730639,0.7130501655890252,127.094627647842,28.169833333333333,74.03166666666667,1008.14,
2025-10-23 00:00:00,1.3054725,103.7730639,0.8758036422922789,128.1269112900706,28.063166666666667,72.83500000000001,1007.9616666666666,
2025-10-23 01:00:00,1.3054725,103.7730639,0.6488044640890869,129.53499145610328,28.017333333333333,71.07166666666667,1007.1633333333334,
2025-10-23 02:00:00,1.3054725,103.7730639,1.1305473306881186,138.54718589831327,27.76633333333333,73.68666666666667,1006.4483333333334,
2025-10-23 03:00:00,1.3054725,103.7730639,0.8146673494185025,131.76684726729974,27.892,74.81333333333333,1006.1083333333332,
2025-10-23 04:00:00,1.3054725,103.7730639,0.625356728796417,129.2598067176088,27.985333333333333,74.89,1006.2533333333332,
2025-10-23 05:00:00,1.3054725,103.7730639,0.5969746621837012,128.90509221262874,27.931500000000003,76.32,1006.5216666666668,
